# Rime user dictionary
#@/db_name	luna_pinyin.userdb.kct
#@/db_type	userdb
#@/rime_version	1.2.0
#@/tick	7179
#@/user_id	ff85f8fa-9b37-4781-86d8-a82aef9341bf
a 	啊	c=21 d=1.40163 t=7179
liu lan de 	瀏覽的	c=1 d=0.302704 t=7179
liu lan qi 	瀏覽器	c=6 d=0.633121 t=7179
liu liang 	流量	c=1 d=0.535261 t=7179
liu mang 	流氓	c=1 d=1.40227e-07 t=7179
liu xia 	留下	c=3 d=0.064894 t=7179
liu xie 	流血	c=1 d=6.59196e-10 t=7179
liu yue 	六月	c=1 d=1 t=209
liu zhe 	留着	c=1 d=0.00585769 t=7179
lo 	咯	c=2 d=0.0539198 t=7179
lu 	路	c=1 d=7.86896e-05 t=7179
lu guo 	路過	c=2 d=0.0879134 t=7179
lu jing 	路徑	c=3 d=0.00598658 t=7179
lu xian 	路線	c=1 d=2.13015e-14 t=7179
luan ma 	亂碼	c=2 d=1.59452 t=434
luan qi ba zao 	亂七八糟	c=2 d=1.66614e-06 t=7179
luan shuo 	亂說	c=1 d=0.0812682 t=7179
lun 	論	c=2 d=0.0328764 t=7179
lun du 	輪渡	c=1 d=1.60605e-15 t=7179
lun tan 	論壇	c=7 d=0.537944 t=7179
lun wen 	論文	c=39 d=0.0461915 t=7179
lun wen ti mu 	論文題目	c=1 d=3.89951e-10 t=7179
lun yu 	論語	c=0 d=2.57457e-09 t=7179
lun yu zhuan ye 	論語專業	c=1 d=2.58747e-08 t=7179
luo hui 	落灰	c=1 d=1.03632e-08 t=7179
luo ji 	羅技	c=2 d=1.96561 t=3437
luo ji 	裸機	c=1 d=0.0735345 t=7179
luo ma 	羅馬	c=7 d=0.000294623 t=7179
luo si 	螺絲	c=3 d=1.081 t=7179
luo si dao 	螺絲刀	c=1 d=0.479505 t=7179
luo tuo 	駱駝	c=2 d=0.985112 t=7179
luo yun 	羅雲	c=1 d=4.48627e-12 t=7179
lv 	氯	c=1 d=6.11669e-12 t=7179
lv 	率	c=0 d=0.1 t=2815
lv jian 	綠箭	c=0 d=2.27321e-15 t=7179
lv jian xia 	綠箭俠	c=3 d=2.92532e-11 t=7179
lv qi 	氯氣	c=1 d=5.99557e-12 t=7179
lv se 	綠色	c=1 d=0.000587285 t=7179
lv se hua 	綠色化	c=1 d=6.25215e-05 t=7179
ma 	嗎	c=46 d=3.02077 t=7179
ma 	嘛	c=59 d=1.75785 t=7179
ma 	碼	c=1 d=1.57756e-10 t=7179
ma dian 	馬甸	c=0 d=0.1 t=3061
ma dian qiao nan 	馬甸橋南	c=1 d=1 t=3062
ma fan 	麻煩	c=10 d=0.278037 t=7179
ma ma 	罵罵	c=1 d=1.757e-13 t=7179
ma tou 	馬頭	c=1 d=1 t=2373
macos 	MacOS	c=7 d=1.63322e-06 t=7179
mai 	買	c=30 d=1.73013 t=7179
mai 	賣	c=1 d=0.102284 t=7179
mai bu qi 	買不起	c=1 d=1 t=1002
mai de 	買的	c=3 d=0.56836 t=7179
mai guo 	買過	c=1 d=1.83281e-10 t=7179
mai jia 	賣家	c=1 d=0.740818 t=7179
mai le 	買了	c=1 d=1.17471e-12 t=7179
mai yi 	買一	c=0 d=0.000802655 t=7179
mai yi ben 	買一本	c=1 d=0.00806679 t=7179
mai yuan 	埋怨	c=1 d=2.05548e-06 t=7179
mai zhe 	買着	c=1 d=1.9858e-12 t=7179
man 	蠻	c=2 d=4.8091e-06 t=7179
man da 	蠻大	c=1 d=0.0020601 t=7179
man dian 	滿電	c=1 d=1 t=2407
man hao 	蠻好	c=1 d=0.0304221 t=7179
man hao dong 	蠻好懂	c=1 d=5.7864e-06 t=7179
man hao yong de 	蠻好用的	c=1 d=0.305746 t=7179
man man 	慢慢	c=2 d=0.404542 t=7179
man shi jie 	滿世界	c=1 d=0.0424257 t=7179
man yue mei 	蔓越莓	c=1 d=1 t=3820
man zu 	滿足	c=2 d=1.23595e-14 t=7179
mang 	忙	c=0 d=0.1 t=2560
mao 	貓	c=2 d=4.31857e-05 t=7179
mao pian 	毛片	c=1 d=2.27321e-14 t=7179
mao qian 	毛錢	c=0 d=0.0366045 t=7179
mao sui zi jian 	毛遂自薦	c=1 d=0.163654 t=7179
mao tan 	毛毯	c=3 d=1.07016e-05 t=7179
me 	麼	c=0 d=0.1 t=1775
me you 	麼有	c=2 d=1.76156e-08 t=7179
mei 	沒	c=1 d=1.5535e-06 t=7179
mei ban 	美版	c=1 d=1 t=964
mei ban fa 	沒辦法	c=1 d=8.52724e-09 t=7179
mei ci 	每次	c=1 d=0.000128446 t=7179
mei cuo 	沒錯	c=2 d=6.39911e-06 t=7179
mei di 	美帝	c=1 d=1 t=998
mei fa 	沒法	c=2 d=0.0898153 t=7179
mei fa yong 	沒法用	c=2 d=0.00111936 t=7179
mei ge ren 	每個人	c=1 d=0.00106477 t=7179
mei guang 	鎂光	c=2 d=6.21751e-10 t=7179
mei guo 	美國	c=1 d=8.67179e-09 t=7179
mei guo zhan 	美國站	c=1 d=1 t=922
mei jin 	美金	c=1 d=0.433874 t=7179
mei nan 	美男	c=1 d=1 t=2445
mei qian 	沒錢	c=1 d=1.2536e-12 t=7179
mei ren 	沒人	c=0 d=0.1 t=2993
mei ren yong 	沒人用	c=1 d=1 t=2994
mei shi 	沒事	c=6 d=0.379619 t=7179
mei tou mei nao 	沒頭沒腦	c=1 d=0.00265848 t=7179
mei wan mei liao 	沒完沒了	c=1 d=2.6612e-15 t=7179
mei ye 	每頁	c=1 d=1.21341e-11 t=7179
mei yi bu 	每一部	c=1 d=0.351692 t=7179
mei yi ci 	每一次	c=2 d=0.105928 t=7179
mei yi ge 	每一個	c=1 d=0.103312 t=7179
mei yi si 	沒意思	c=1 d=0.000731802 t=7179
mei you 	沒有	c=102 d=4.61103 t=7179
mei you cuo 	沒有錯	c=1 d=1 t=3446
mei you ne 	沒有呢	c=1 d=0.000665481 t=7179
mei you yong 	沒有用	c=1 d=0.0200405 t=7179
mei yuan 	美元	c=4 d=1.14949e-05 t=7179
mei zi 	妹子	c=1 d=8.74162e-07 t=7179
mei zu 	魅族	c=3 d=0.102351 t=7179
meng 	夢	c=2 d=5.67767e-12 t=7179
meng 	孟	c=1 d=0.0349094 t=7179
meng meng dong dong 	懵懵懂懂	c=1 d=0.0104621 t=7179
meng zhi 	夢之	c=0 d=0.0574072 t=7179
meng zhi sheng 	夢之聲	c=1 d=0.57695 t=7179
mi jia 	米家	c=3 d=0.0982736 t=7179
mi ma 	密碼	c=1 d=1 t=2727
mi mi 	祕密	c=3 d=0.607793 t=7179
mi yue 	密鑰	c=1 d=8.27381e-07 t=7179
mian 	免	c=1 d=4.16352e-16 t=7179
mian 	麪	c=0 d=0.000463092 t=7179
mian dian 	緬甸	c=1 d=1 t=3218
mian fei 	免費	c=2 d=0.305095 t=7179
mian fei ruan jian 	免費軟件	c=1 d=1.94615e-10 t=7179
mian ji 	面積	c=0 d=9.59125e-11 t=7179
mian shi 	面世	c=2 d=1.88591e-13 t=7179
mian shui 	免稅	c=1 d=1 t=946
miao 	秒	c=2 d=1 t=3109
miao shu 	描述	c=3 d=0.499751 t=7179
ming 	明	c=1 d=3.72068e-07 t=7179
ming bai 	明白	c=0 d=1.57406e-07 t=7179
ming cheng 	名稱	c=12 d=0.0318878 t=7179
ming lang lang 	明朗朗	c=1 d=0.113608 t=7179
ming ling 	命令	c=14 d=2.79989 t=7179
ming ling hang 	命令行	c=3 d=2.45969 t=1209
ming ming 	明明	c=1 d=2.72671e-07 t=7179
ming nian 	明年	c=1 d=3.04325e-05 t=7179
ming que 	明確	c=1 d=1 t=3887
ming ti 	命題	c=1 d=7.45039e-09 t=7179
ming tian 	明天	c=4 d=0.079659 t=7179
ming wei 	名爲	c=2 d=0.485898 t=7179
ming xian 	明顯	c=3 d=2.65607e-07 t=7179
ming yue pin yin 	朙月拼音	c=3 d=0.143704 t=7179
ming zi 	名字	c=2 d=0.53615 t=7179
mo 	墨	c=1 d=1 t=4098
mo bai 	膜拜	c=1 d=9.9569e-09 t=7179
mo ban 	模板	c=41 d=0.014027 t=7179
mo fang 	魔方	c=1 d=3.84015e-06 t=7179
mo kuai 	模塊	c=13 d=1.97819 t=7179
mo kuai hua 	模塊化	c=1 d=1 t=1728
mo mo 	默默	c=1 d=1 t=1337
mo ni 	模擬	c=1 d=8.28953e-13 t=7179
mo ni fang zhen 	模擬仿真	c=1 d=3.90017e-12 t=7179
mo ren 	默認	c=13 d=0.372429 t=7179
mo sha 	磨砂	c=1 d=1 t=3132
mo shi 	模式	c=1 d=0.084163 t=7179
mo tan 	魔毯	c=1 d=1 t=3144
mo xing 	模型	c=2 d=1.37415e-11 t=7179
mou 	某	c=2 d=0.0906387 t=7179
mou chu 	某處	c=1 d=1.47392e-05 t=7179
mou xie 	某些	c=2 d=0.202909 t=7179
mou yi 	某一	c=3 d=2.63035 t=4516
mou yi ci 	某一次	c=1 d=6.49603e-14 t=7179
mou yi ge 	某一個	c=2 d=0.615697 t=7179
mou yi ge ren 	某一個人	c=1 d=2.8175e-10 t=7179
mou yi zhang 	某一張	c=1 d=0.29523 t=7179
mou zhong cheng du 	某種程度	c=1 d=1 t=3730
mu ban 	模板	c=1 d=1 t=1738
mu biao 	目標	c=1 d=9.17077e-12 t=7179
mu di 	目的	c=2 d=8.03997e-15 t=7179
mu du 	目睹	c=1 d=3.41705e-15 t=7179
mu lu 	目錄	c=17 d=1.08842 t=7179
mu qian 	目前	c=1 d=2.23358e-13 t=7179
mu tan 	木炭	c=1 d=1 t=4020
na 	拿	c=0 d=1.9119e-08 t=7179
na 	那	c=54 d=1.22598 t=7179
na bian 	那邊	c=5 d=0.0428521 t=7179
na dian 	那點	c=1 d=8.03339e-13 t=7179
na er 	哪兒	c=1 d=1.99094e-13 t=7179
na ge 	哪個	c=8 d=0.0713613 t=7179
na ge 	那個	c=29 d=0.824569 t=7179
na ge ren 	那個人	c=1 d=0.204948 t=7179
na hui 	那會	c=1 d=1.14571e-12 t=7179
na jia 	哪家	c=1 d=2.02e-07 t=7179
na jiu shi 	那就是	c=1 d=4.14064e-10 t=7179
na jiu ying gai 	那就應該	c=1 d=4.84902e-15 t=7179
na lai 	哪來	c=1 d=6.42921e-10 t=7179
na li 	哪裏	c=9 d=0.941578 t=7179
na li 	那裏	c=11 d=9.54833e-05 t=7179
na me 	那麼	c=21 d=0.141447 t=7179
na me chang 	那麼長	c=2 d=1.19228e-10 t=7179
na me da 	那麼大	c=2 d=0.071719 t=7179
na me duan 	那麼短	c=1 d=1.81989e-15 t=7179
na me duo 	那麼多	c=9 d=0.00103849 t=7179
na me kuai 	那麼快	c=1 d=5.54705e-09 t=7179
na me shou 	那麼瘦	c=1 d=0.0466538 t=7179
na me xiao 	那麼小	c=1 d=1.71362e-13 t=7179
na ren 	那人	c=1 d=1 t=917
na shi 	那是	c=2 d=0.923144 t=7179
na shi hou 	那時候	c=2 d=0.14808 t=7179
na shi shen me 	那是什麼	c=1 d=1.77895e-12 t=7179
na tian 	那天	c=8 d=0.123004 t=7179
na wei 	哪位	c=1 d=0.0426384 t=7179
na xie 	那些	c=4 d=1.1701e-10 t=7179
na yang 	那樣	c=0 d=1.58079e-06 t=7179
na yang du 	那樣讀	c=1 d=1.58871e-05 t=7179
na yi tai 	拿一臺	c=1 d=1.92148e-07 t=7179
na you 	哪有	c=1 d=6.85865e-06 t=7179
na zhong 	那種	c=4 d=1.60884e-06 t=7179
nai zi hua 	柰子花	c=1 d=1.22815e-06 t=7179
nan 	南	c=0 d=0.1 t=3061
nan 	男	c=7 d=4.34049 t=7179
nan 	難	c=3 d=0.123688 t=7179
nan dao 	難道	c=5 d=0.0776922 t=7179
nan dao shi 	難道是	c=1 d=0.0380064 t=7179
nan de 	男的	c=1 d=1 t=4603
nan du 	難度	c=2 d=0.000870187 t=7179
nan fang 	南方	c=2 d=0.0019703 t=7179
nan guai 	難怪	c=3 d=1.18596e-06 t=7179
nan jing hua 	南京話	c=1 d=5.47861e-10 t=7179
nan kan 	難堪	c=2 d=5.78405e-11 t=7179
nan kan 	難看	c=2 d=5.14747e-11 t=7179
nan nan 	男男	c=1 d=1 t=1994
nan nan xing chuan bo 	男男性傳播	c=1 d=6.2726e-14 t=7179
nan nv 	男女	c=1 d=1 t=3706
nan peng you 	男朋友	c=1 d=0.000642592 t=7179
nan ren 	男人	c=2 d=0.00341356 t=7179
nan shou 	難受	c=1 d=3.89818e-06 t=7179
nan tong 	南通	c=3 d=1.19559e-05 t=7179
nan xing 	男性	c=0 d=6.24132e-15 t=7179
nan yi 	難以	c=2 d=1.26124e-14 t=7179
nao dai 	腦袋	c=1 d=1.27211e-08 t=7179
nao nu 	惱怒	c=1 d=0.000135709 t=7179
ne 	呢	c=74 d=0.866214 t=7179
nei 	內	c=2 d=4.48474e-08 t=7179
nei bu 	內部	c=2 d=0.188247 t=7179
nei ce 	內測	c=1 d=1 t=3033
nei cun 	內存	c=7 d=0.915 t=7179
nei cun you hua 	內存優化	c=1 d=0.0769192 t=7179
nei cun zhan yong 	內存佔用	c=1 d=1.36835e-13 t=7179
nei he 	內核	c=6 d=1.50972 t=7179
nei jian 	內建	c=1 d=1 t=488
nei rong 	內容	c=13 d=0.00439455 t=7179
nei xin 	內心	c=1 d=1 t=4028
nei zhi 	內置	c=2 d=0.103312 t=7179
neng 	能	c=22 d=0.779207 t=7179
neng bu neng 	能不能	c=1 d=0.0800583 t=7179
neng gou 	能夠	c=22 d=1.67918 t=7179
neng li 	能力	c=0 d=3.59163e-14 t=7179
neng rong yi 	能容易	c=1 d=0.524663 t=7179
neng yong 	能用	c=1 d=1.05964e-05 t=7179
ni 	你	c=165 d=3.69812 t=7179
ni de 	你的	c=33 d=1.44224 t=7179
ni ge 	你個	c=1 d=0.559898 t=7179
ni hao 	你好	c=3 d=0.718924 t=7179
ni he 	擬合	c=1 d=1.18979e-15 t=7179
ni hui 	你會	c=1 d=0.299692 t=7179
ni jue de 	你覺得	c=1 d=3.81308e-11 t=7179
ni kan 	你看	c=4 d=0.66034 t=7179
ni lai la 	你來啦	c=1 d=2.31834e-10 t=7179
ni mei 	你妹	c=1 d=3.17014e-15 t=7179
ni men 	你們	c=16 d=0.99005 t=7179
ni que ding 	你確定	c=1 d=1 t=2640
ni shi 	你是	c=1 d=0.0871609 t=7179
ni shi 	逆勢	c=1 d=1.21007e-08 t=7179
ni shuo 	你說	c=1 d=1.73113e-15 t=7179
ni shuo de 	你說的	c=3 d=0.0066709 t=7179
ni yao 	你要	c=2 d=1.32881e-05 t=7179
ni zai 	你在	c=0 d=0.1 t=559
nian 	年	c=5 d=0.0769192 t=7179
nian dai 	年代	c=1 d=1 t=3164
nian ji 	年紀	c=1 d=0.00398587 t=7179
nian nian 	年年	c=1 d=0.00023056 t=7179
nian qian 	年前	c=1 d=1 t=1480
nian yue ri 	年月日	c=1 d=0.000135032 t=7179
nian zhi 	年志	c=2 d=1.28134e-11 t=7179
niang 	娘	c=1 d=0.38868 t=7179
nin 	您	c=18 d=2.55778 t=4281
nin de 	您的	c=3 d=1.00124 t=2681
nin ye ke yi 	您也可以	c=1 d=1 t=1398
ning 	寧	c=1 d=4.86074e-14 t=7179
ning hao 	擰好	c=1 d=0.379083 t=7179
ning yuan 	寧願	c=1 d=1.60468e-05 t=7179
niu bu niu 	牛不牛	c=1 d=0.0263839 t=7179
nong 	弄	c=2 d=1.08809e-15 t=7179
nong li 	農曆	c=1 d=5.57675e-13 t=7179
nong wan 	弄完	c=1 d=1.22265e-12 t=7179
nu bi ya 	努比亞	c=2 d=0.111431 t=7179
nuan 	暖	c=1 d=5.9216e-13 t=7179
nuo dong 	挪動	c=1 d=2.54193e-05 t=7179
nv ren 	女人	c=1 d=0.600496 t=7179
o 	哦	c=24 d=0.271681 t=7179
o le 	哦了	c=1 d=1 t=1735
opensuse 	OpenSuse	c=1 d=1.77804e-06 t=7179
ou mei 	歐美	c=3 d=0.000610426 t=7179
pa 	怕	c=1 d=6.67317e-07 t=7179
pa pa 	啪啪	c=1 d=1.57778e-12 t=7179
pai 	拍	c=3 d=0.000652304 t=7179
pai 	排	c=1 d=2.4207e-12 t=7179
pai 	派	c=0 d=5.55213e-13 t=7179
pai ban 	排版	c=4 d=2.15546e-05 t=7179
pai ban ruan jian 	排版軟件	c=1 d=6.75654e-06 t=7179
pai chu 	排除	c=0 d=1.01057e-07 t=7179
pai she 	拍攝	c=7 d=0.000152248 t=7179
pai zhao 	拍照	c=1 d=1 t=2962
pai zi 	牌子	c=1 d=0.995012 t=7179
pan 	盤	c=1 d=0.275271 t=7179
pan duan 	判斷	c=7 d=2.21595e-08 t=7179
pan li fa 	判例法	c=2 d=1.96561 t=3729
pan zi 	盤子	c=1 d=1.01615e-12 t=7179
pang 	胖	c=1 d=2.33679e-15 t=7179
pao 	跑	c=4 d=7.06168e-09 t=7179
pao dao 	跑到	c=2 d=5.78495e-07 t=7179
pao gei 	跑給	c=1 d=0.491644 t=7179
pao sheng ou 	拋生耦	c=0 d=5.0296e-05 t=7179
pei he 	配合	c=1 d=0.000372602 t=7179
pei ni 	陪你	c=1 d=0.00109172 t=7179
pei se 	配色	c=2 d=1.99501 t=1984
pei zhi 	配置	c=22 d=1.029 t=7179
pei zhi wan cheng 	配置完成	c=1 d=0.272532 t=7179
pei zhi wei 	配置爲	c=1 d=0.000457378 t=7179
pen 	噴	c=1 d=0.00431784 t=7179
pen hua 	盆花	c=0 d=3.07593e-14 t=7179
peng 	彭	c=1 d=1 t=2620
peng 	鵬	c=1 d=1 t=2915
peng song 	蓬鬆	c=1 d=1 t=3082
peng you 	朋友	c=2 d=0.315245 t=7179
pi 	皮	c=1 d=1 t=1558
pi liang 	批量	c=1 d=0.0250972 t=7179
pi pei 	匹配	c=1 d=0.232236 t=7179
pi qi 	脾氣	c=1 d=0.000934966 t=7179
pi xie 	皮鞋	c=1 d=0.83527 t=7179
pian 	片	c=1 d=0.837751 t=7179
pian 	篇	c=0 d=0.1 t=423
pian nei 	片內	c=1 d=0.18452 t=7179
pian ren 	騙人	c=1 d=0.279431 t=7179
pian wai cun chu qi 	片外存儲器	c=1 d=0.179066 t=7179
pian yi 	便宜	c=2 d=0.0484325 t=7179
pian zi 	片子	c=3 d=1.1553 t=7179
pin 	拼	c=1 d=0.831104 t=7179
pin fan 	頻繁	c=1 d=1 t=2259
pin lv 	頻率	c=9 d=1.99056 t=7179
pin pai 	品牌	c=5 d=3.80788e-06 t=7179
pin yin 	拼音	c=1 d=0.000208619 t=7179
ping 	屏	c=0 d=0.1 t=371
ping ban 	平板	c=9 d=6.3355e-12 t=7179
ping ban dian nao 	平板電腦	c=4 d=3.96526 t=1680
ping bi 	屏蔽	c=1 d=0.316637 t=7179
ping ce 	評測	c=1 d=1 t=2907
ping fang 	平方	c=0 d=1.22602e-16 t=7179
ping fang he 	平方和	c=1 d=1.23217e-15 t=7179
ping guo 	蘋果	c=3 d=6.66631e-12 t=7179
ping heng 	平衡	c=2 d=4.16647e-12 t=7179
ping hua 	平滑	c=0 d=7.89335e-13 t=7179
ping hua zhi 	平滑值	c=2 d=1.59456e-11 t=7179
ping jia 	評價	c=5 d=6.26101e-15 t=7179
ping ju 	平舉	c=1 d=0.126547 t=7179
ping ju dao 	平舉到	c=1 d=0.124307 t=7179
ping jun zhi 	平均值	c=1 d=1 t=3385
ping mi 	平米	c=1 d=3.29896e-13 t=7179
ping mu 	屏幕	c=4 d=0.0113042 t=7179
ping shen me 	憑什麼	c=1 d=0.055299 t=7179
ping shi 	平時	c=2 d=0.075774 t=7179
ping tai 	平臺	c=2 d=0.108146 t=7179
ping wen 	平穩	c=1 d=1.1345e-14 t=7179
po 	破	c=3 d=0.0188734 t=7179
po jie 	破解	c=2 d=6.50033e-07 t=7179
pu 	堡	c=0 d=8.25807e-15 t=7179
pu bian 	普遍	c=1 d=2.28973e-11 t=7179
pu ti 	菩提	c=1 d=0.0424257 t=7179
pu tong 	普通	c=2 d=0.26054 t=7179
qi 	其	c=7 d=0.286793 t=7179
qi 	器	c=3 d=0.650509 t=7179
qi 	期	c=1 d=5.39888e-14 t=7179
qi 	起	c=0 d=1.50058e-11 t=7179
qi che 	汽車	c=1 d=1 t=3393
qi dai 	期待	c=1 d=0.162026 t=7179
qi dong 	啓動	c=10 d=0.000620748 t=7179
qi dong fu wu 	啓動服務	c=1 d=1 t=2717
qi dong shi 	啓動時	c=1 d=1 t=1266
qi fen 	氣憤	c=1 d=2.60628e-05 t=7179
qi guai 	奇怪	c=1 d=7.01651e-09 t=7179
qi guan 	器官	c=1 d=1 t=2592
qi hao 	七號	c=2 d=0.00414854 t=7179
qi jian dian 	旗艦店	c=1 d=1 t=1682
qi kan 	期刊	c=1 d=1.73443e-08 t=7179
qi lou 	棄樓	c=1 d=4.45313e-13 t=7179
qi pa 	奇葩	c=1 d=2.00092e-13 t=7179
qi qi ba ba 	七七八八	c=1 d=4.00653e-05 t=7179
qi qi guai guai 	奇奇怪怪	c=1 d=0.0523397 t=7179
qi shi 	其實	c=15 d=0.856492 t=7179
qi shi 	起始	c=1 d=2.5446e-07 t=7179
qi shi dong hua 	起始動畫	c=1 d=2.54851e-06 t=7179
qi shi er 	七十二	c=1 d=2.60044e-08 t=7179
qi ta 	其他	c=3 d=0.296564 t=7179
qi ta 	其它	c=10 d=0.613096 t=7179
qi ta gao ji she zhi 	其它高級設置	c=1 d=0.286505 t=7179
qi ta zhi 	其他值	c=1 d=1 t=4558
qi wang 	期望	c=1 d=3.12996e-12 t=7179
qi ye 	企業	c=0 d=0.0496585 t=7179
qi ye zheng shu 	企業證書	c=1 d=0.499074 t=7179
qi yong 	啓用	c=3 d=0.431834 t=7179
qi yue 	七月	c=1 d=1 t=210
qi zhong 	其中	c=10 d=0.0015415 t=7179
qia dang 	恰當	c=0 d=1.67449e-07 t=7179
qian 	前	c=2 d=0.00271871 t=7179
qian 	欠	c=1 d=0.0373523 t=7179
qian 	簽	c=1 d=1 t=4022
qian 	錢	c=4 d=6.98151e-09 t=7179
qian duan 	前端	c=2 d=2.09973e-10 t=7179
qian duan hou 	前段後	c=1 d=1.08511 t=2024
qian fen hao 	千分號	c=1 d=1 t=3016
qian ji 	前幾	c=0 d=1.9613e-14 t=7179
qian ji tian 	前幾天	c=2 d=0.45612 t=7179
qian ji ye 	前幾頁	c=2 d=3.98655e-05 t=7179
qian jin 	前進	c=1 d=1 t=283
qian li ma 	千里馬	c=1 d=1 t=2371
qian liang 	前兩	c=0 d=1.1802e-09 t=7179
qian liang tian 	前兩天	c=1 d=1.88439e-13 t=7179
qian liang tiao 	前兩條	c=1 d=1.18611e-08 t=7179
qian mian 	前面	c=2 d=1.58174e-07 t=7179
qian ming 	簽名	c=5 d=1.12451e-08 t=7179
qian ni de 	欠你的	c=1 d=0.0547488 t=7179
qian ru shi 	嵌入式	c=2 d=0.377192 t=7179
qian ta 	欠他	c=1 d=0.0383884 t=7179
qian tai 	前臺	c=1 d=0.0393602 t=7179
qian wan 	千萬	c=2 d=0.0804596 t=7179
qian wen 	前文	c=1 d=1.36083e-07 t=7179
qian xie ri zi 	前些日子	c=2 d=0.382893 t=7179
qian yan wan yu 	千言萬語	c=1 d=1.30162e-13 t=7179
qian yi 	遷移	c=2 d=2.60461e-06 t=7179
qiang 	強	c=2 d=0.0706512 t=7179
qiang diao 	強調	c=1 d=4.18083e-06 t=7179
qiang zhi 	強制	c=4 d=4.51808e-05 t=7179
qiao 	橋	c=0 d=0.1 t=3061
qiao liang 	橋樑	c=2 d=3.63374e-15 t=7179
qie 	且	c=6 d=0.139212 t=7179
qie 	切	c=1 d=6.89772e-14 t=7179
qie huan 	切換	c=5 d=0.460704 t=7179
qin jin 	親近	c=1 d=0.00167826 t=7179
qing 	請	c=18 d=0.384188 t=7179
qing 	輕	c=1 d=0.111359 t=7179
qing chu 	清楚	c=1 d=3.76603e-12 t=7179
qing ge 	情歌	c=1 d=1 t=3707
qing ge dui chang 	情歌對唱	c=1 d=0.0161635 t=7179
qing hua 	清華	c=3 d=0.000843271 t=7179
qing hua da xue 	清華大學	c=3 d=0.00107619 t=7179
qing jiao 	請教	c=3 d=0.240542 t=7179
qing jing 	清淨	c=1 d=1 t=1549
qing kuang 	情況	c=6 d=4.97915e-05 t=7179
qing kuang xia 	情況下	c=1 d=5.67375e-10 t=7179
qing lai 	青睞	c=1 d=3.92987e-13 t=7179
qing li 	清理	c=3 d=6.92319e-06 t=7179
qing li zhi zhong 	情理之中	c=1 d=1 t=2834
qing liang 	清涼	c=1 d=1 t=4365
qing nian 	青年	c=0 d=2.20033e-14 t=7179
qing nian yi sheng 	青年醫生	c=3 d=3.70107e-12 t=7179
qing qing 	輕輕	c=1 d=3.89077e-13 t=7179
qing qiu 	請求	c=4 d=0.133412 t=7179
qing song 	輕鬆	c=1 d=1.57725e-08 t=7179
qing wei 	輕微	c=1 d=2.44434e-15 t=7179
qing wen 	請問	c=1 d=1.44847e-06 t=7179
qing xi 	清晰	c=1 d=2.22819e-14 t=7179
qing xie 	傾斜	c=1 d=4.62289e-12 t=7179
qing xing 	慶幸	c=2 d=2.3465e-05 t=7179
qiong 	窮	c=1 d=1 t=1001
qiu 	求	c=5 d=0.172907 t=7179
qiu 	球	c=1 d=0.172045 t=7179
qiu da 	秋大	c=1 d=9.58962e-08 t=7179
qiu dao 	求導	c=1 d=8.89973e-12 t=7179
qiu he 	求和	c=0 d=1.00378e-16 t=7179
qiu he fa 	求和法	c=1 d=1.00882e-15 t=7179
qiu yi ge 	求一個	c=1 d=5.05911e-14 t=7179
qu 	區	c=3 d=0.174645 t=7179
qu 	去	c=32 d=0.523365 t=7179
qu dai 	取代	c=1 d=7.97404e-14 t=7179
qu de 	取得	c=1 d=1 t=3179
qu diao 	去掉	c=1 d=6.22203e-07 t=7179
qu dong 	驅動	c=8 d=0.993737 t=7179
qu dong cheng xu 	驅動程序	c=1 d=1 t=4234
qu dong xie zai 	驅動卸載	c=1 d=0.394554 t=7179
qu fen 	區分	c=3 d=0.538509 t=7179
qu fu 	曲阜	c=3 d=8.1325e-06 t=7179
qu le 	去了	c=0 d=5.78837e-11 t=7179
qu qi zhong 	去其中	c=1 d=0.00941925 t=7179
qu xiao 	取消	c=4 d=0.00010104 t=7179
qu yu 	區域	c=1 d=0.0190139 t=7179
quan 	全	c=1 d=0.0440432 t=7179
quan 	圈	c=1 d=0.000211772 t=7179
quan 	權	c=1 d=8.25667e-12 t=7179
quan bu 	全部	c=2 d=1.54975e-07 t=7179
quan dou shi 	全都是	c=1 d=0.470011 t=7179
quan gao qing 	全高清	c=1 d=0.442639 t=7179
quan jian pan 	全鍵盤	c=1 d=1 t=663
quan ping 	全屏	c=1 d=2.26343e-05 t=7179
quan ping you xi 	全屏遊戲	c=1 d=2.03995e-05 t=7179
quan xi lie 	全系列	c=1 d=1.20777e-15 t=7179
quan zhong 	權重	c=3 d=9.42406e-09 t=7179
quan zi 	圈子	c=4 d=0.00262067 t=7179
que 	卻	c=1 d=7.47094e-12 t=7179
que 	缺	c=2 d=3.58969e-05 t=7179
que ding 	確定	c=5 d=0.00417258 t=7179
que hao 	確耗	c=1 d=2.58923e-16 t=7179
que ren 	確認	c=2 d=2.09254 t=296
que ren shan chu 	確認刪除	c=1 d=1 t=292
que shao 	缺少	c=3 d=0.637628 t=7179
que shi 	卻是	c=2 d=6.55825e-12 t=7179
que you 	確有	c=0 d=9.39813e-07 t=7179
que you wen ti 	確有問題	c=1 d=9.44524e-06 t=7179
que zhi 	阙值	c=2 d=1.75535 t=4554
qun 	羣	c=2 d=0.0063609 t=7179
qun cheng yuan 	羣成員	c=2 d=0.00317753 t=7179
qun gong gao 	羣公告	c=3 d=0.00260584 t=7179
